candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,Method,BF_physical,Delta_BF_physical,CL_physical,CT_physical,CL_CT_physical
11123.0,35.77189625439404,143.01402054956435,156.45240195219543,18.145756007076926,135.05178724426383,0.3,1.5419071912765503,26.894084930419922,1.5474134500012382,26.992618985095238,RSM,1.5404182490901774,26.991561501386435,1.0687942816893692,0.4716239674008082,2.2662000991587807
11315.0,37.2232892758528,142.9035839494288,152.15082622065555,18.64548159570414,135.05408383603205,0.3,1.5463364124298096,27.233484268188477,1.5798634183133973,27.529830771332374,RSM,1.56887545848671,27.453540242828563,1.0968930090812734,0.4719824494054366,2.3240122815224296
11731.0,38.77162425969745,143.01382305646936,154.39425667724313,18.038036622863046,152.47741406210866,0.3,1.6494947671890259,29.275684356689453,1.6988815225930076,29.597033809648362,RSM,1.6663926798564457,29.24026825487587,1.195950031552067,0.4704426483043786,2.5421802973489807
12192.0,35.85633952536719,142.3807942175861,157.13945067052833,18.45865138884336,152.00551205660526,0.3,1.6088775396347046,28.942432403564453,1.6768144903182183,29.272160210397136,RSM,1.6432521133505782,28.9041047256689,1.1739799542166618,0.46927215913391634,2.5017038223263586
12241.0,37.229113240154476,142.73765625037197,153.298606461997,18.508601640313945,137.51667993587014,0.3,1.5618925094604492,27.55837631225586,1.588668045734559,27.73050014395778,RSM,1.5738663949953065,27.60707288475462,1.1030832936968047,0.4707831012985018,2.343081751775518
12432.0,36.13158517540473,142.6269342041292,152.06178746931937,19.76165360625999,145.91815908482386,0.3,1.6222097873687744,28.754066467285156,1.6698940084671108,29.16604841866081,RSM,1.6423016098238437,28.8598855712632,1.1725843061446088,0.4697173036792349,2.4963617413280446
12445.0,36.629942787861566,143.12826335576815,152.036672257905,18.149762179978943,139.7045384544791,0.3,1.5874947309494019,27.832422256469727,1.6242529601626416,28.242343732397106,RSM,1.604296575748114,28.04859953908798,1.1321049156223995,0.47219166012571456,2.3975538138919945
12848.0,35.42010041304367,141.8401693158492,152.99438271004212,19.23030202247312,140.1563248826309,0.3,1.571736454963684,27.926937103271484,1.6123689679399331,28.223666247646424,RSM,1.5926887552900313,28.025325498682758,1.1235189100235528,0.4691698452664784,2.3946954847138953
13533.0,44.095623770231384,142.19281630631087,160.53719821632427,18.02334804229266,135.38750464195635,0.3,1.4777508974075317,26.413633346557617,1.4847583655924783,26.26195838444426,RSM,1.4827782146825532,26.39144621686948,1.0179617486560069,0.46481646602654625,2.190029448306743
14332.0,35.77368309921503,142.80619562094236,155.2043991518032,18.419718841362943,151.0716866250143,0.3,1.6306194067001343,29.057903289794922,1.6898801779315904,29.419867671524475,RSM,1.657015496485941,29.061337191426496,1.1863613827166253,0.4706541137693157,2.5206650659343928
