candidate_id,L1_mm,L3_mm,L4_mm,theta1_deg,theta2_deg,mu,BF_XGB,Delta_BF_XGB,BF_RSM,Delta_BF_RSM,BF_physical,Delta_BF_physical,Physical_Pareto,XGB_Pareto,RSM_Pareto,Distance_to_Physical_Pareto
6366,39.32578429958154,141.80791193313888,153.2640767144054,33.34720863388914,150.19335042181595,0.3,1.5961382,29.409605,1.6439866098593967,29.85417804910004,1.6122599502407449,29.459613175590103,False,False,False,0.16282623725715537
6367,37.05667056663579,141.48506828582873,153.53120942574154,33.54483274827001,141.60323336108473,0.3,1.5447696,28.202633,1.5811716733727923,28.74428123828604,1.5507503907232694,28.381738102351168,False,False,False,0.15930434427487494
6368,40.533982076178894,143.06446074256175,161.12807562916404,30.19189014931353,142.7223709504876,0.3,1.4995941,27.331442,1.5206364574662348,27.549133937242328,1.504104094446797,27.4303063688233,False,False,False,0.13672888773848893
6369,42.02055062428583,141.02449253963985,158.20219914526172,30.167808939602835,135.28830457178654,0.3,1.4777226,26.889467,1.4692746035445996,26.829641576752586,1.4639192440694422,26.84532607404304,False,False,False,0.11903007204620825
6370,43.81165320625939,140.2988304471648,153.16703870589302,23.84175561915629,139.83460246705994,0.3,1.5197897,27.677698,1.5525802052114273,27.890062973564444,1.5374553052570477,27.7486380749224,False,False,False,0.1129771959318276
6371,35.51607664972263,142.33633420079528,155.88994502045134,25.95620980965432,150.03098097722145,0.3,1.5899776,29.000206,1.6542249500603132,29.355634498520622,1.6205904125197386,28.967721618913217,False,False,False,0.06796101282661382
6372,44.73331909699378,141.8978667438711,155.06352379955158,35.171368514596224,152.17914698141612,0.3,1.5788128,29.28462,1.6129041268578237,29.638099812876707,1.588185185129566,29.34536371645719,False,False,False,0.204519725718961
6373,42.03817742020357,138.77430854300513,160.76992531958464,34.74513823728249,150.28348290156018,0.3,1.5316981,28.687038,1.5460770685225156,28.775505924046172,1.5229751699944494,28.47333563161965,False,False,False,0.2508441922648297
6374,37.84298684411517,141.13140094560322,155.54550854180394,35.21592045174772,148.7613353336782,0.3,1.5639585,29.010624,1.6111214841897938,29.48605309280322,1.579294857003451,29.09176733251953,False,False,False,0.18978862151813775
6375,37.04474755013966,141.11153337238042,152.85583998213673,35.10837745127041,153.94876602454224,0.3,1.62607,30.015194,1.683343076035874,30.63193494710581,1.6472960811249535,30.17680259866289,False,False,False,0.18753605979608012
6376,37.96087918654598,141.30812427322672,152.10975596670178,34.83198989178019,142.43162820955746,0.3,1.5469685,28.35932,1.593832840167821,29.087245189910224,1.5621574362927926,28.69447227190975,False,False,False,0.18299245804636513
6377,43.75725751666442,142.85749044816646,157.7123460522539,27.492419048828143,138.13579573721665,0.3,1.4975092,27.101965,1.5074356799057784,27.166654942918736,1.4952040353924965,27.109289885234507,False,False,False,0.0966789222092014
6378,37.91390173195951,141.16017810744984,153.51021213738164,24.98793461921739,148.8630799916795,0.3,1.6060312,28.980225,1.6512528417077994,29.4203409885779,1.621324780102345,29.049530679290136,False,False,False,0.0803174779723551
6379,39.62821134557235,142.500094276724,161.92702316979782,37.15872431574618,144.98111187192566,0.3,1.4903834,27.815035,1.5165995004257415,28.030786212427333,1.499248707765347,27.88604652298125,False,False,False,0.22480135319584094
6380,42.05738054242232,139.94190407429934,161.06739508285776,33.24436677132549,135.81139541208162,0.3,1.4524018,26.799232,1.434610105403233,26.622772845594472,1.4343621404971476,26.70412392970473,False,False,False,0.12373897850559643
6381,43.719898637238856,138.43689477322977,157.19765396142355,18.28402566173704,144.9704654509802,0.3,1.5472775,27.860096,1.5701009705658886,28.050260761258237,1.5460494556904976,27.820224325500604,False,False,False,0.10123665378718424
6382,41.58571162346104,140.02611369597005,158.99429254412823,21.1282818549921,136.03622346187106,0.3,1.4862884,26.814138,1.486929525096731,26.62968974853303,1.4852400601983349,26.7056004829006,False,False,False,0.053942644256281924
6383,42.531091965344224,140.81334703888044,153.98727935425617,31.6832076104786,144.30017323283272,0.3,1.5471458,28.364723,1.5717090249806915,28.71628943366213,1.5480049701625638,28.4275036565938,False,False,False,0.17262596478809392
6384,36.73326796295956,142.31660688907294,152.2026200417177,33.276917628264,136.17355953348712,0.3,1.5218714,27.634605,1.558300082517797,28.164992752480945,1.5300847004409397,27.852813871379308,False,False,False,0.1472566652000388
6385,43.77407827691139,141.3092440432245,152.26372213809867,20.1903835740591,153.71125128049195,0.3,1.649905,29.443615,1.6890032863494184,29.867304074314838,1.659736549475325,29.52560636552348,False,False,False,0.050524946134584775
6386,37.75719183618111,140.3610103451179,157.6683333605003,29.262475519194105,151.4788418729139,0.3,1.5766376,28.866657,1.6210836773871593,29.32646920686772,1.5895505247738266,28.927266206051737,False,False,False,0.13917056625687282
6387,36.28378164056516,140.4593630387429,153.6977102060328,29.290766284035048,154.113103784957,0.3,1.6350431,29.622953,1.687303682863805,30.33250964768956,1.6506006432417808,29.85677282886423,False,False,False,0.12618734127334574
6388,44.76244290340669,143.13328639316725,159.1476781102617,26.138961530907576,148.85663605725605,0.3,1.5485278,28.291058,1.5820621077503882,28.36268198146426,1.5567145888279443,28.127926375549272,False,False,False,0.11553040600166231
6389,37.01639925454161,138.85671919045137,159.0205320172811,28.996682869130343,139.06435509086765,0.3,1.4821768,27.23754,1.4990709077882651,27.397911008568304,1.4884734423127413,27.2934864289459,False,False,False,0.14426572995078363
6390,36.36651970077976,139.1775803892138,161.62288523235935,19.027059169075567,146.40121901552445,0.3,1.5477983,27.88534,1.5661057537342575,27.892246351420287,1.5469945591613592,27.69376935989755,False,False,False,0.0832281614566471
6391,41.26020900101786,141.27640746843977,159.71827801428006,26.252372244833246,140.96834714754,0.3,1.504809,27.184326,1.5155478086173328,27.36474984107932,1.502101895337458,27.26566704218074,False,False,False,0.11327558804661612
6392,38.18863149496095,141.65702742826153,157.63614308457,21.446733366619064,147.63980052872785,0.3,1.5802324,28.349104,1.6146701209306853,28.58184628841907,1.5880171205541769,28.288322499803357,False,False,False,0.0621237539962915
6393,36.33349205180493,140.12489601258133,155.45708934470233,30.30025629439248,154.04331546968578,0.3,1.616025,29.414845,1.6658842480524836,30.099962936804413,1.629325612012028,29.62326078288867,False,False,False,0.14610005881423058
6394,41.01121117215876,138.3106590388221,161.57692796523787,29.02888249532846,153.5057313730021,0.3,1.5482088,28.71126,1.5814773994154807,28.964643641049083,1.5512010301910644,28.56497525125697,False,False,False,0.18355019463175956
6395,42.58985227222236,140.76005972453882,153.86598262618435,18.065808099079156,136.18741330272883,0.3,1.5323611,27.31309,1.5408782688909302,27.221296040295872,1.5334618668059088,27.217571828223896,False,False,False,0.045562665028974395
6396,42.931983742071566,138.87180073795503,153.99718261474314,37.21521366066888,147.00487161013194,0.3,1.5459085,28.973238,1.57006110140625,29.331506382430025,1.545549071094812,28.98569619517265,False,False,False,0.2677717214639432
6397,36.55512601012273,138.43024155768947,158.30530039900404,26.032540521246183,151.6196765109429,0.3,1.5697181,28.879986,1.6180059460607268,29.23233397782329,1.5864757436747583,28.80886330854786,False,False,False,0.13234784473570127
6398,40.56867067939943,139.87379816644705,161.86842220525818,22.443981027409517,139.07546190780394,0.3,1.467894,26.795525,1.485475310719325,26.75711645648865,1.48122422148199,26.789842036353868,False,False,False,0.07742246991758805
6399,43.136783706814604,138.8282635897817,152.82967652996288,27.920938785751996,148.73891780797413,0.3,1.5691445,29.085722,1.6126869861290234,29.361344400707114,1.58623156741467,29.006866266907423,False,False,False,0.15956282615141693
6400,36.610870114241855,140.3449848139849,161.89892271975663,30.224381313281757,145.9948238365697,0.3,1.5090109,27.918875,1.5371596904504394,28.03167733533645,1.5182858726890358,27.827479602362835,False,False,False,0.16806169148926176
6401,37.07682251770675,141.958472318307,155.924684950734,36.96499509953661,136.08813509839473,0.3,1.4916805,27.42749,1.5116867135825478,27.75991478510688,1.488500152475091,27.5256826019736,False,False,False,0.18822429791369144
6402,35.024113974316776,138.38523018328874,158.39002841096573,36.9511689349966,151.0685447861702,0.3,1.5617343,29.239706,1.5963977938087202,29.617093982327592,1.5644931506809905,29.180188437876435,False,False,False,0.24064745263281642
6403,40.24634156395288,140.64945754834258,158.84376037184364,32.42466083942161,147.831706076478,0.3,1.5421984,28.337532,1.564793005087823,28.66458274913033,1.5401029340924008,28.370262212199783,False,False,False,0.18941049857560321
6404,36.94681696861951,140.63490206337906,157.5703735069943,33.03150318036042,152.33813096640895,0.3,1.5752982,29.084524,1.6262478747970404,29.622733015382668,1.5930825134869295,29.20670145372537,False,False,False,0.17086038702608428
6405,42.24242575726899,138.1588768424286,161.18052618208813,25.06991077109692,144.36454151930502,0.3,1.4997991,27.612698,1.514545205905649,27.613234711704692,1.4977641416123884,27.44407231776157,False,False,False,0.15333778673154377
6406,44.62213855617605,141.84125537106416,155.23119162903396,24.451239420345527,150.3438437648753,0.3,1.5958816,28.882296,1.6243471136336929,29.05606197791981,1.5968049180061126,28.74994299631831,False,False,False,0.09571767922491109
6407,37.0875548899907,138.59867954441066,159.35372082721568,25.14527445807399,140.29766326341047,0.3,1.4937993,27.281212,1.513172144989508,27.41754852357392,1.5028269628752224,27.31778532727191,False,False,False,0.12120941984179766
6408,41.49097011763533,142.81027665773885,157.43398305005263,25.61016155265106,148.10928334573765,0.3,1.5693482,28.479235,1.6031274897799106,28.62197370332493,1.5764711116309282,28.339125250765584,False,False,False,0.08853610134713667
6409,37.11834461458511,141.34682259803276,159.6686390296034,29.935478170804394,153.0524093428176,0.3,1.5735275,28.923288,1.621865409167402,29.27602598184044,1.5898662625695117,28.89639987919635,False,False,False,0.13388024180991592
6410,35.18006858979704,139.5890806588351,160.6508367355244,28.37421682398473,153.47891535288838,0.3,1.6028672,28.91137,1.6170246342819876,29.236536486055943,1.584814105110527,28.826425777133014,False,False,False,0.13913516260214998
6411,42.58554194214585,142.7764050665711,155.9110171505004,25.06920355442618,136.10151243993803,0.3,1.5170139,27.040777,1.5167743161969054,27.099333544862947,1.5066521664349122,27.05800142506411,False,False,False,0.06887310919014245
6412,39.34004676650893,140.15230260574208,152.1055502504093,33.33854431611468,135.34375018122026,0.3,1.5082498,27.572155,1.524451376255338,27.904957837602257,1.505440393279042,27.6839372861298,False,False,False,0.17935570768316086
6413,44.46786861514653,139.4513029119719,159.875851514919,37.61434017954825,154.92185176263445,0.3,1.544103,29.13632,1.5787196924573883,29.509652714998257,1.5541855053940783,29.19163408868729,False,False,False,0.2700262761493225
6414,40.342858821434056,140.07250378212103,153.33331621982416,28.82033154510933,143.407214524487,0.3,1.5474702,28.137917,1.5820094900887205,28.68866117063583,1.5581226831011372,28.387804704152863,False,False,False,0.1397054654381355
6415,36.57482868975684,141.2079347052466,154.80883954770303,25.044381541339305,138.78766283828728,0.3,1.541435,27.562414,1.5618233438070352,27.859015807042592,1.54371184331493,27.67077087571064,False,False,False,0.08569481777510862
6416,39.49774441797278,141.76798493504555,157.74912014441665,33.06742894067188,144.40397139937878,0.3,1.5173916,28.01614,1.5552651667229354,28.394742473014308,1.5311062749161028,28.12787196736212,False,False,False,0.1781763295021839
6417,37.02891794806016,141.4591101378721,153.87963178855517,21.76910272998715,143.00323022046803,0.3,1.5830641,28.093771,1.61262792589199,28.4998894220196,1.5894509190818011,28.2407518059842,False,False,False,0.05052046592971862
6418,43.78029272686575,142.75618347749693,160.55216646160477,29.96907243518493,150.85432005491708,0.3,1.5560886,28.532866,1.5774606528394055,28.575153949394707,1.552254878645404,28.33051113415622,False,False,False,0.14911147860368604
6419,41.90903180887525,142.93085624920437,154.82616557357818,23.650612824034088,138.02917755001883,0.3,1.5362407,27.413876,1.5487268507029035,27.51397200769601,1.5340404919404196,27.399674446036165,False,False,False,0.06418334379887788
6420,38.41238804654704,139.1353140461117,155.29741165966314,21.782064017888025,147.7823789683012,0.3,1.5852901,28.680239,1.6205426392415323,28.93777985926437,1.5936514685723286,28.601904573297382,False,False,False,0.08779982928500316
6421,40.278203228071405,142.71271200686638,159.23161326554217,28.653177111315827,139.07657182037613,0.3,1.4992999,27.155233,1.510986647004326,27.267054343982227,1.497402888834372,27.179653579073705,False,False,False,0.10653583678352675
6422,41.694801882130285,138.683409328772,153.15876393403244,20.369563824734165,149.86652061490855,0.3,1.6111486,29.286629,1.6452048407364428,29.365980330533954,1.616722636444083,29.012545453950462,False,False,False,0.08387676338702793
